x,T,p,rho,U_0,U_1,U_2
0.363125,292.006,5.93433e+06,1000.29,2.74772,0,0
0.364375,291.988,5.83659e+06,1000.25,2.81352,0,0
0.365625,291.978,5.75752e+06,1000.21,2.86717,0,0
0.366875,291.969,5.69446e+06,1000.18,2.91022,0,0
0.368125,291.953,5.6445e+06,1000.16,2.94392,0,0
0.369375,291.946,5.60591e+06,1000.14,2.97014,0,0
0.370625,291.944,5.57652e+06,1000.13,2.99029,0,0
0.371875,291.94,5.55408e+06,1000.12,3.00524,0,0
0.373125,291.938,5.53739e+06,1000.11,3.0163,0,0
0.374375,291.936,5.52544e+06,1000.1,3.02461,0,0
0.375625,291.932,5.51682e+06,1000.1,3.03062,0,0
0.376875,291.929,5.51057e+06,1000.1,3.03481,0,0
0.378125,291.927,5.50614e+06,1000.09,3.03775,0,0
0.379375,291.924,5.50306e+06,1000.09,3.0398,0,0
0.380625,291.923,5.50093e+06,1000.09,3.04121,0,0
0.381875,291.923,5.49945e+06,1000.09,3.04214,0,0
0.383125,291.925,5.49852e+06,1000.09,3.04283,0,0
0.384375,291.927,5.49793e+06,1000.09,3.04332,0,0
0.385625,291.928,5.49748e+06,1000.09,3.04362,0,0
0.386875,291.931,5.49716e+06,1000.09,3.0438,0,0
0.388125,291.931,5.49695e+06,1000.09,3.04394,0,0
0.389375,291.932,5.49684e+06,1000.09,3.04406,0,0
0.390625,291.932,5.49674e+06,1000.09,3.04413,0,0
0.391875,291.931,5.49666e+06,1000.09,3.04417,0,0
0.393125,291.929,5.49661e+06,1000.09,3.04423,0,0
0.394375,291.927,5.49658e+06,1000.09,3.04428,0,0
0.395625,291.926,5.49655e+06,1000.09,3.04432,0,0
0.396875,291.924,5.49651e+06,1000.09,3.04434,0,0
0.398125,291.922,5.49644e+06,1000.09,3.04435,0,0
0.399375,291.921,5.49638e+06,1000.09,3.04434,0,0
0.400625,291.921,5.49633e+06,1000.09,3.04435,0,0
0.401875,291.92,5.4963e+06,1000.09,3.04437,0,0
0.403125,291.92,5.49628e+06,1000.09,3.04439,0,0
0.404375,291.921,5.49625e+06,1000.09,3.0444,0,0
0.405625,291.921,5.49622e+06,1000.09,3.04441,0,0
0.406875,291.922,5.49619e+06,1000.09,3.04442,0,0
0.408125,291.922,5.49617e+06,1000.09,3.04443,0,0
0.409375,291.923,5.49617e+06,1000.09,3.04445,0,0
0.410625,291.924,5.49615e+06,1000.09,3.04446,0,0
0.411875,291.924,5.49614e+06,1000.09,3.04448,0,0
0.413125,291.925,5.49612e+06,1000.09,3.04449,0,0
0.414375,291.925,5.4961e+06,1000.09,3.04451,0,0
0.415625,291.926,5.49608e+06,1000.09,3.04452,0,0
0.416875,291.926,5.49606e+06,1000.09,3.04454,0,0
0.418125,291.927,5.49604e+06,1000.09,3.04455,0,0
0.419375,291.927,5.49601e+06,1000.09,3.04456,0,0
0.420625,291.927,5.49598e+06,1000.09,3.04457,0,0
0.421875,291.927,5.49594e+06,1000.09,3.04457,0,0
0.423125,291.927,5.4959e+06,1000.09,3.04458,0,0
0.424375,291.927,5.49586e+06,1000.09,3.04459,0,0
0.425625,291.927,5.49584e+06,1000.09,3.0446,0,0
0.426875,291.927,5.49582e+06,1000.09,3.04462,0,0
0.428125,291.927,5.4958e+06,1000.09,3.04465,0,0
0.429375,291.926,5.49579e+06,1000.09,3.04467,0,0
0.430625,291.926,5.49579e+06,1000.09,3.04469,0,0
0.431875,291.926,5.49578e+06,1000.09,3.0447,0,0
0.433125,291.926,5.49577e+06,1000.09,3.04472,0,0
0.434375,291.926,5.49578e+06,1000.09,3.04473,0,0
0.435625,291.926,5.49578e+06,1000.09,3.04474,0,0
0.436875,291.926,5.49578e+06,1000.09,3.04475,0,0
0.438125,291.926,5.49578e+06,1000.09,3.04475,0,0
0.439375,291.926,5.49578e+06,1000.09,3.04475,0,0
0.440625,291.926,5.49577e+06,1000.09,3.04474,0,0
0.441875,291.926,5.49575e+06,1000.09,3.04472,0,0
0.443125,291.926,5.49572e+06,1000.09,3.04471,0,0
0.444375,291.926,5.49569e+06,1000.09,3.04469,0,0
0.445625,291.926,5.49566e+06,1000.09,3.04468,0,0
0.446875,291.926,5.49562e+06,1000.09,3.04467,0,0
0.448125,291.926,5.4956e+06,1000.09,3.04467,0,0
0.449375,291.926,5.49557e+06,1000.09,3.04468,0,0
0.450625,291.926,5.49555e+06,1000.09,3.04469,0,0
0.451875,291.926,5.49553e+06,1000.09,3.0447,0,0
0.453125,291.926,5.49552e+06,1000.09,3.04471,0,0
0.454375,291.926,5.49552e+06,1000.09,3.04473,0,0
0.455625,291.926,5.49552e+06,1000.09,3.04475,0,0
0.456875,291.926,5.49553e+06,1000.09,3.04476,0,0
0.458125,291.926,5.49553e+06,1000.09,3.04477,0,0
0.459375,291.926,5.49553e+06,1000.09,3.04478,0,0
0.460625,291.926,5.49553e+06,1000.09,3.04478,0,0
0.461875,291.926,5.49552e+06,1000.09,3.04479,0,0
0.463125,291.927,5.4955e+06,1000.09,3.04479,0,0
0.464375,291.927,5.49548e+06,1000.09,3.04479,0,0
0.465625,291.928,5.49547e+06,1000.09,3.0448,0,0
0.466875,291.929,5.49545e+06,1000.09,3.04479,0,0
0.468125,291.93,5.49545e+06,1000.09,3.0448,0,0
0.469375,291.932,5.49543e+06,1000.09,3.04481,0,0
0.470625,291.934,5.49542e+06,1000.09,3.0448,0,0
0.471875,291.938,5.49542e+06,1000.09,3.0448,0,0
0.473125,291.941,5.49539e+06,1000.09,3.0448,0,0
0.474375,291.949,5.49539e+06,1000.09,3.04479,0,0
0.475625,291.961,5.4954e+06,1000.09,3.04481,0,0
0.476875,291.969,5.49534e+06,1000.09,3.04485,0,0
0.478125,291.978,5.49532e+06,1000.09,3.04486,0,0
0.479375,291.99,5.49526e+06,1000.09,3.04483,0,0
0.480625,292.019,5.49535e+06,1000.09,3.04485,0,0
0.481875,292.035,5.4953e+06,1000.09,3.04491,0,0
0.483125,292.053,5.49525e+06,1000.09,3.04485,0,0
0.484375,292.094,5.49542e+06,1000.09,3.04488,0,0
0.485625,292.118,5.49531e+06,1000.09,3.04499,0,0
0.486875,292.145,5.49518e+06,1000.09,3.04489,0,0
0.488125,292.203,5.49538e+06,1000.09,3.0449,0,0
0.489375,292.233,5.49515e+06,1000.09,3.0449,0,0
0.490625,292.331,5.49528e+06,1000.08,3.04479,0,0
0.491875,292.444,5.49538e+06,1000.08,3.04499,0,0
0.493125,292.493,5.49527e+06,1000.08,3.04518,0,0
0.494375,292.545,5.49507e+06,1000.08,3.04502,0,0
0.495625,292.66,5.49545e+06,1000.08,3.04503,0,0
0.496875,292.722,5.49502e+06,1000.08,3.04503,0,0
0.498125,292.853,5.49545e+06,1000.08,3.04505,0,0
0.499375,292.921,5.495e+06,1000.08,3.04505,0,0
0.500625,293.061,5.49548e+06,1000.08,3.04509,0,0
0.501875,293.13,5.49523e+06,1000.08,3.04535,0,0
0.503125,293.198,5.49499e+06,1000.08,3.04508,0,0
0.504375,293.331,5.49547e+06,1000.08,3.04506,0,0
0.505625,293.394,5.49521e+06,1000.08,3.04528,0,0
0.506875,293.454,5.49501e+06,1000.07,3.04505,0,0
0.508125,293.565,5.49537e+06,1000.07,3.045,0,0
0.509375,293.617,5.49501e+06,1000.07,3.04498,0,0
0.510625,293.711,5.49532e+06,1000.07,3.04496,0,0
0.511875,293.753,5.49515e+06,1000.07,3.04509,0,0
0.513125,293.791,5.49503e+06,1000.07,3.04493,0,0
0.514375,293.857,5.49524e+06,1000.07,3.04489,0,0
0.515625,293.886,5.49503e+06,1000.07,3.04488,0,0
0.516875,293.936,5.49518e+06,1000.07,3.04485,0,0
0.518125,293.957,5.49502e+06,1000.07,3.04485,0,0
0.519375,293.992,5.49512e+06,1000.07,3.04483,0,0
0.520625,294.007,5.49505e+06,1000.07,3.04486,0,0
0.521875,294.018,5.49503e+06,1000.07,3.04485,0,0
0.523125,294.028,5.49499e+06,1000.07,3.04481,0,0
0.524375,294.043,5.49503e+06,1000.07,3.0448,0,0
0.525625,294.049,5.49498e+06,1000.07,3.0448,0,0
0.526875,294.058,5.495e+06,1000.07,3.0448,0,0
0.528125,294.061,5.49498e+06,1000.07,3.0448,0,0
0.529375,294.066,5.49499e+06,1000.07,3.04479,0,0
0.530625,294.068,5.49498e+06,1000.07,3.04478,0,0
0.531875,294.071,5.49498e+06,1000.07,3.04478,0,0
0.533125,294.072,5.49497e+06,1000.07,3.04478,0,0
0.534375,294.073,5.49496e+06,1000.07,3.04477,0,0
0.535625,294.074,5.49495e+06,1000.07,3.04477,0,0
0.536875,294.074,5.49494e+06,1000.07,3.04476,0,0
0.538125,294.075,5.49493e+06,1000.07,3.04476,0,0
0.539375,294.075,5.49492e+06,1000.07,3.04475,0,0
0.540625,294.075,5.49491e+06,1000.07,3.04475,0,0
0.541875,294.075,5.4949e+06,1000.07,3.04474,0,0
0.543125,294.075,5.49488e+06,1000.07,3.04474,0,0
0.544375,294.075,5.49486e+06,1000.07,3.04473,0,0
0.545625,294.075,5.49484e+06,1000.07,3.04473,0,0
0.546875,294.075,5.49482e+06,1000.07,3.04472,0,0
0.548125,294.075,5.4948e+06,1000.07,3.04471,0,0
0.549375,294.075,5.49478e+06,1000.07,3.0447,0,0
0.550625,294.075,5.49476e+06,1000.07,3.04469,0,0
0.551875,294.075,5.49474e+06,1000.07,3.04468,0,0
0.553125,294.074,5.49473e+06,1000.07,3.04467,0,0
0.554375,294.074,5.49471e+06,1000.07,3.04467,0,0
0.555625,294.074,5.4947e+06,1000.07,3.04466,0,0
0.556875,294.074,5.49469e+06,1000.07,3.04466,0,0
0.558125,294.074,5.49468e+06,1000.07,3.04466,0,0
0.559375,294.074,5.49467e+06,1000.07,3.04466,0,0
0.560625,294.074,5.49467e+06,1000.07,3.04466,0,0
0.561875,294.074,5.49467e+06,1000.07,3.04466,0,0
0.563125,294.074,5.49467e+06,1000.07,3.04465,0,0
0.564375,294.074,5.49467e+06,1000.07,3.04464,0,0
0.565625,294.074,5.49467e+06,1000.07,3.04463,0,0
0.566875,294.074,5.49466e+06,1000.07,3.04463,0,0
0.568125,294.074,5.49465e+06,1000.07,3.04462,0,0
0.569375,294.074,5.49463e+06,1000.07,3.04462,0,0
0.570625,294.074,5.4946e+06,1000.07,3.04462,0,0
0.571875,294.074,5.49457e+06,1000.07,3.04462,0,0
0.573125,294.074,5.49454e+06,1000.07,3.04462,0,0
0.574375,294.075,5.49451e+06,1000.07,3.04462,0,0
0.575625,294.075,5.49448e+06,1000.07,3.04461,0,0
